population,access_rate,beta,pfpr2to10
500.0,0.451,0.015,0.34831298626990514
500.0,0.451,0.02,1.5744991802772454
500.0,0.451,0.03,5.754922354169232
500.0,0.451,0.04,8.314380611939317
500.0,0.451,0.05,10.718292641398826
500.0,0.451,0.1,17.407160400124784
500.0,0.451,0.15,23.95440804444454
500.0,0.451,0.2,29.53839746281195
500.0,0.451,0.25,31.407704550998478
500.0,0.451,0.3,34.721352273325536
500.0,0.451,0.4,40.75610583561495
500.0,0.451,0.5,44.468476941388715
500.0,0.451,0.6,48.873539344654
500.0,0.451,0.8,57.36902759786665
500.0,0.451,1.0,59.08924040865359
500.0,0.486,0.001,0.0
500.0,0.486,0.005,0.0
500.0,0.486,0.01,0.0
500.0,0.486,0.0125,0.0701393448072765
500.0,0.486,0.015,0.42494842339817607
500.0,0.486,0.02,2.0236921357355273
500.0,0.486,0.03,4.486744545639398
500.0,0.486,0.04,8.435630091166043
500.0,0.486,0.05,9.755310136281079
500.0,0.486,0.1,18.09587622203819
500.0,0.486,0.15,24.394698111633563
500.0,0.486,0.2,27.756230437568405
500.0,0.486,0.25,32.816070169325435
500.0,0.486,0.3,34.37829324329436
500.0,0.486,0.4,41.365864034212464
500.0,0.486,0.5,45.40671946075172
500.0,0.486,0.6,51.13545162411917
500.0,0.486,0.8,55.186038439835635
500.0,0.486,1.0,60.13938499063211
500.0,0.561,0.001,0.0
500.0,0.561,0.005,0.0
500.0,0.561,0.01,0.0
500.0,0.561,0.0125,0.0
500.0,0.561,0.015,0.3954773314796199
500.0,0.561,0.02,1.144513641531522
500.0,0.561,0.03,4.020008629511105
500.0,0.561,0.04,8.116371982836153
500.0,0.561,0.05,10.280828344338442
500.0,0.561,0.1,17.837359840526307
500.0,0.561,0.15,24.542122774908854
500.0,0.561,0.2,28.469345505169912
500.0,0.561,0.25,31.12904707914286
500.0,0.561,0.3,34.620986432211524
500.0,0.561,0.4,40.499544652430835
500.0,0.561,0.5,45.43392768410952
500.0,0.561,0.6,47.93729741529488
500.0,0.561,0.8,54.673653482480475
500.0,0.561,1.0,59.53261156575674
500.0,0.603,0.001,0.0
500.0,0.603,0.005,0.0
500.0,0.603,0.01,0.0
500.0,0.603,0.0125,0.0
500.0,0.603,0.015,0.2510950127820231
500.0,0.603,0.02,1.4445736595931753
500.0,0.603,0.03,4.409119323601649
500.0,0.603,0.04,8.299934472877421
500.0,0.603,0.05,9.786875007791116
500.0,0.603,0.1,16.918298031756052
500.0,0.603,0.15,24.599799182048677
500.0,0.603,0.2,29.226130961641246
500.0,0.603,0.25,32.2335473464313
500.0,0.603,0.3,35.22596209015852
500.0,0.603,0.4,40.28286399099029
500.0,0.603,0.5,44.070108639453416
500.0,0.603,0.6,49.792292191523345
500.0,0.603,0.8,55.226170114014906
500.0,0.603,1.0,59.76651498095629
500.0,0.661,0.001,0.0
500.0,0.661,0.005,0.0
500.0,0.661,0.01,0.0
500.0,0.661,0.0125,0.0
500.0,0.661,0.015,0.0
500.0,0.661,0.02,1.9960733342546226
500.0,0.661,0.03,4.522670511522419
500.0,0.661,0.04,7.744456940997438
500.0,0.661,0.05,8.59550534884529
500.0,0.661,0.1,17.724995501557437
500.0,0.661,0.15,23.28998091804379
500.0,0.661,0.2,28.321002129703253
500.0,0.661,0.25,32.96959465302255
500.0,0.661,0.3,35.68858798695299
500.0,0.661,0.4,40.28510932600055
500.0,0.661,0.5,45.75285156001443
500.0,0.661,0.6,49.70429409168112
500.0,0.661,0.8,55.10273696104169
500.0,0.661,1.0,59.56666020782512
500.0,0.676,0.001,0.0
500.0,0.676,0.005,0.0
500.0,0.676,0.01,0.0
500.0,0.676,0.0125,0.0
500.0,0.676,0.015,0.025691339939790607
500.0,0.676,0.02,0.858315780014191
500.0,0.676,0.03,4.912284252377128
500.0,0.676,0.04,7.5508014419188445
500.0,0.676,0.05,9.075862993665305
500.0,0.676,0.1,16.81925125902391
500.0,0.676,0.15,23.577918202285083
500.0,0.676,0.2,28.765240641254586
500.0,0.676,0.25,31.40381933506786
500.0,0.676,0.3,34.039722037100596
500.0,0.676,0.4,40.57558659832096
500.0,0.676,0.5,44.95143500689544
500.0,0.676,0.6,49.45481987058869
500.0,0.676,0.8,55.679600428188834
500.0,0.676,1.0,58.26878697352581
500.0,0.755,0.001,0.0
500.0,0.755,0.005,0.0
500.0,0.755,0.01,0.0
500.0,0.755,0.0125,0.0
500.0,0.755,0.015,0.0
500.0,0.755,0.02,0.4535765603179768
500.0,0.755,0.03,4.853297359303358
500.0,0.755,0.04,7.1144374200264
500.0,0.755,0.05,9.336649781254724
500.0,0.755,0.1,17.14947286813562
500.0,0.755,0.15,22.552475283476987
500.0,0.755,0.2,27.409137848907466
500.0,0.755,0.25,30.592115095462418
500.0,0.755,0.3,34.44707479733611
500.0,0.755,0.4,41.114463533535464
500.0,0.755,0.5,45.294600709128865
500.0,0.755,0.6,48.076371287391495
500.0,0.755,0.8,54.389039702230946
500.0,0.755,1.0,58.96790512817381
500.0,0.783,0.001,0.0
500.0,0.783,0.005,0.0
500.0,0.783,0.01,0.0
500.0,0.783,0.0125,0.0
500.0,0.783,0.015,0.0
500.0,0.783,0.02,0.5937642218142399
500.0,0.783,0.03,3.9685007808914223
500.0,0.783,0.04,7.191825799333506
500.0,0.783,0.05,9.033722736595532
500.0,0.783,0.1,17.08023726796981
500.0,0.783,0.15,23.453230727268345
500.0,0.783,0.2,27.859624641346734
500.0,0.783,0.25,32.19739577279758
500.0,0.783,0.3,34.55325121192787
500.0,0.783,0.4,40.01888281452612
500.0,0.783,0.5,43.43198602008974
500.0,0.783,0.6,48.17189635605361
500.0,0.783,0.8,55.64732177532704
500.0,0.783,1.0,58.80025773957733
500.0,0.787,0.001,0.0
500.0,0.787,0.005,0.0
500.0,0.787,0.01,0.0
500.0,0.787,0.0125,0.0
500.0,0.787,0.015,0.0
500.0,0.787,0.02,1.1009366429882341
500.0,0.787,0.03,4.164838494054376
500.0,0.787,0.04,6.467276785468267
500.0,0.787,0.05,9.3102879778629
500.0,0.787,0.1,16.159687261769687
500.0,0.787,0.15,21.44287151833508
500.0,0.787,0.2,27.06106593692836
500.0,0.787,0.25,30.413357497757023
500.0,0.787,0.3,33.51999439850331
500.0,0.787,0.4,38.39523051301429
500.0,0.787,0.5,44.28135746242935
500.0,0.787,0.6,48.361670118460204
500.0,0.787,0.8,54.114681957481515
500.0,0.787,1.0,58.158873988909896
500.0,0.847,0.001,0.0
500.0,0.847,0.005,0.0
500.0,0.847,0.01,0.0
500.0,0.847,0.0125,0.0
500.0,0.847,0.015,0.0
500.0,0.847,0.02,0.587073821313816
500.0,0.847,0.03,4.1841002091101265
500.0,0.847,0.04,6.377438511632576
500.0,0.847,0.05,8.88656040584696
500.0,0.847,0.1,15.527048698485249
500.0,0.847,0.15,22.68767827457731
500.0,0.847,0.2,27.086179044832097
500.0,0.847,0.25,31.12207814040109
500.0,0.847,0.3,33.94117948622916
500.0,0.847,0.4,39.15448247987335
500.0,0.847,0.5,44.022061225407604
500.0,0.847,0.6,49.06899868726071
500.0,0.847,0.8,54.705251246625856
500.0,0.847,1.0,58.99871011276811
1000.0,0.451,0.001,0.0
1000.0,0.451,0.005,0.0
1000.0,0.451,0.01,0.0
1000.0,0.451,0.0125,0.30775795218132523
1000.0,0.451,0.015,1.623113592159568
1000.0,0.451,0.02,4.205503157378659
1000.0,0.451,0.03,5.869488425846683
1000.0,0.451,0.04,7.522592532815025
1000.0,0.451,0.05,9.93054683799669
1000.0,0.451,0.1,19.309596625607366
1000.0,0.451,0.15,25.376858334358268
1000.0,0.451,0.2,29.824770511760143
1000.0,0.451,0.25,32.54575561800137
1000.0,0.451,0.3,35.34485213881506
1000.0,0.451,0.4,40.30179615240414
1000.0,0.451,0.5,45.69997545759943
1000.0,0.451,0.6,49.840686504281884
1000.0,0.451,0.8,54.84822851503894
1000.0,0.451,1.0,59.78495779415478
1000.0,0.486,0.001,0.0
1000.0,0.486,0.005,0.0
1000.0,0.486,0.01,0.0
1000.0,0.486,0.0125,0.1460766506633568
1000.0,0.486,0.015,1.2547519045653275
1000.0,0.486,0.02,2.95451139487195
1000.0,0.486,0.03,5.890497513702641
1000.0,0.486,0.04,8.168806067626093
1000.0,0.486,0.05,10.436546358280115
1000.0,0.486,0.1,19.00760437194653
1000.0,0.486,0.15,24.019423378460836
1000.0,0.486,0.2,29.36032042245759
1000.0,0.486,0.25,32.47904770322948
1000.0,0.486,0.3,35.906882864209436
1000.0,0.486,0.4,41.90254950612931
1000.0,0.486,0.5,45.26512792383994
1000.0,0.486,0.6,50.18482331688745
1000.0,0.486,0.8,55.245685929495224
1000.0,0.486,1.0,60.32601922270403
1000.0,0.561,0.001,0.0
1000.0,0.561,0.005,0.0
1000.0,0.561,0.01,0.0
1000.0,0.561,0.0125,0.0014318442153493699
1000.0,0.561,0.015,0.7489726691257406
1000.0,0.561,0.02,2.409908965012561
1000.0,0.561,0.03,5.355694549084179
1000.0,0.561,0.04,8.245533972988337
1000.0,0.561,0.05,9.615321577533122
1000.0,0.561,0.1,17.849481460784574
1000.0,0.561,0.15,23.442824085639497
1000.0,0.561,0.2,28.1689075533469
1000.0,0.561,0.25,32.8248529637594
1000.0,0.561,0.3,34.83855880342715
1000.0,0.561,0.4,40.55422127234041
1000.0,0.561,0.5,45.22425607601901
1000.0,0.561,0.6,49.1295468975616
1000.0,0.561,0.8,54.726649547178496
1000.0,0.561,1.0,59.78627239831491
1000.0,0.603,0.001,0.0
1000.0,0.603,0.005,0.0
1000.0,0.603,0.01,0.0
1000.0,0.603,0.0125,0.05212050687876272
1000.0,0.603,0.015,0.8392750003692292
1000.0,0.603,0.02,3.3645180549690052
1000.0,0.603,0.03,5.791680827661677
1000.0,0.603,0.04,7.568548953466953
1000.0,0.603,0.05,9.37154680199538
1000.0,0.603,0.1,18.15579055377824
1000.0,0.603,0.15,23.69483256626952
1000.0,0.603,0.2,28.16310701893057
1000.0,0.603,0.25,30.880230669756163
1000.0,0.603,0.3,34.87191956352115
1000.0,0.603,0.4,41.02209314000783
1000.0,0.603,0.5,45.82105560597072
1000.0,0.603,0.6,49.97300582103326
1000.0,0.603,0.8,56.72813754101156
1000.0,0.603,1.0,59.932034433484525
1000.0,0.661,0.001,0.0
1000.0,0.661,0.005,0.0
1000.0,0.661,0.01,0.0
1000.0,0.661,0.0125,0.00237759941825128
1000.0,0.661,0.015,0.25387830968456365
1000.0,0.661,0.02,2.4336022659590038
1000.0,0.661,0.03,5.955153714044061
1000.0,0.661,0.04,7.112895835277949
1000.0,0.661,0.05,9.214422684664484
1000.0,0.661,0.1,16.925886724827897
1000.0,0.661,0.15,23.15135719044695
1000.0,0.661,0.2,28.57695916032177
1000.0,0.661,0.25,32.22789375015165
1000.0,0.661,0.3,34.96419889167673
1000.0,0.661,0.4,40.53887257230761
1000.0,0.661,0.5,45.35284313595282
1000.0,0.661,0.6,49.674641787937006
1000.0,0.661,0.8,54.908109032843505
1000.0,0.661,1.0,60.36989033799769
1000.0,0.676,0.001,0.0
1000.0,0.676,0.005,0.0
1000.0,0.676,0.01,0.0
1000.0,0.676,0.0125,0.061129695119945246
1000.0,0.676,0.015,0.5490337457541838
1000.0,0.676,0.02,2.3812181795542102
1000.0,0.676,0.03,5.414858046691952
1000.0,0.676,0.04,7.284715931572829
1000.0,0.676,0.05,9.696598079921252
1000.0,0.676,0.1,17.03974177209342
1000.0,0.676,0.15,22.708145436804205
1000.0,0.676,0.2,28.904966352434336
1000.0,0.676,0.25,31.72424476530706
1000.0,0.676,0.3,35.35292179589432
1000.0,0.676,0.4,40.57799257421667
1000.0,0.676,0.5,44.87775007673777
1000.0,0.676,0.6,49.54117152399277
1000.0,0.676,0.8,54.19454150813033
1000.0,0.676,1.0,58.86403777050871
1000.0,0.755,0.001,0.0
1000.0,0.755,0.005,0.0
1000.0,0.755,0.01,0.0
1000.0,0.755,0.0125,0.0
1000.0,0.755,0.015,0.19156376129506436
1000.0,0.755,0.02,2.0753515092739083
1000.0,0.755,0.03,5.23898924100232
1000.0,0.755,0.04,7.142488484103595
1000.0,0.755,0.05,8.144913918976096
1000.0,0.755,0.1,16.935195170863402
1000.0,0.755,0.15,23.037126953986704
1000.0,0.755,0.2,27.352560861377192
1000.0,0.755,0.25,32.36568797396736
1000.0,0.755,0.3,36.1381809862053
1000.0,0.755,0.4,40.12571837878831
1000.0,0.755,0.5,45.41947281480615
1000.0,0.755,0.6,48.49126778789804
1000.0,0.755,0.8,54.90584990280608
1000.0,0.755,1.0,59.501912458009784
1000.0,0.783,0.001,0.0
1000.0,0.783,0.005,0.0
1000.0,0.783,0.01,0.0
1000.0,0.783,0.0125,0.0
1000.0,0.783,0.015,0.18416339090943026
1000.0,0.783,0.02,2.7117458513242245
1000.0,0.783,0.03,4.554873207733472
1000.0,0.783,0.04,6.954249239765592
1000.0,0.783,0.05,9.307057690030575
1000.0,0.783,0.1,16.653967078194587
1000.0,0.783,0.15,23.083223235538647
1000.0,0.783,0.2,27.96258183604713
1000.0,0.783,0.25,31.32218411094118
1000.0,0.783,0.3,34.798368093812094
1000.0,0.783,0.4,39.40904137376965
1000.0,0.783,0.5,45.28843204738078
1000.0,0.783,0.6,47.99369115414076
1000.0,0.783,0.8,54.47995995995406
1000.0,0.783,1.0,59.2347772816543
1000.0,0.787,0.001,0.0
1000.0,0.787,0.005,0.0
1000.0,0.787,0.01,0.0
1000.0,0.787,0.0125,0.0
1000.0,0.787,0.015,0.08969365876151023
1000.0,0.787,0.02,1.495663578451867
1000.0,0.787,0.03,4.356609706431586
1000.0,0.787,0.04,6.831018550734936
1000.0,0.787,0.05,8.854594579725308
1000.0,0.787,0.1,16.748151103134326
1000.0,0.787,0.15,22.55556798264398
1000.0,0.787,0.2,26.374098153599498
1000.0,0.787,0.25,32.21883089785592
1000.0,0.787,0.3,34.03589736752365
1000.0,0.787,0.4,40.355504921365146
1000.0,0.787,0.5,45.39185582177119
1000.0,0.787,0.6,48.76016516796417
1000.0,0.787,0.8,55.04236782868048
1000.0,0.787,1.0,58.9896398126471
1000.0,0.847,0.001,0.0
1000.0,0.847,0.005,0.0
1000.0,0.847,0.01,0.0
1000.0,0.847,0.0125,0.0
1000.0,0.847,0.015,0.0
1000.0,0.847,0.02,1.9214279143332127
1000.0,0.847,0.03,4.460259610458459
1000.0,0.847,0.04,6.109376264483594
1000.0,0.847,0.05,8.332589243441628
1000.0,0.847,0.1,15.77288909197878
1000.0,0.847,0.15,21.93624811428599
1000.0,0.847,0.2,26.870358706863385
1000.0,0.847,0.25,30.797933907072302
1000.0,0.847,0.3,34.4836388188633
1000.0,0.847,0.4,39.4481070954141
1000.0,0.847,0.5,44.87919121936933
1000.0,0.847,0.6,48.083355567611534
1000.0,0.847,0.8,54.624207529425874
1000.0,0.847,1.0,58.97885073650805
2000.0,0.451,0.001,0.0
2000.0,0.451,0.005,0.0
2000.0,0.451,0.01,0.0
2000.0,0.451,0.0125,0.7310489333244653
2000.0,0.451,0.015,2.484873476359637
2000.0,0.451,0.02,4.183689015624757
2000.0,0.451,0.03,6.383972697703899
2000.0,0.451,0.04,8.427561500386066
2000.0,0.451,0.05,10.091412996104253
2000.0,0.451,0.1,18.469128599034004
2000.0,0.451,0.15,24.386234676110224
2000.0,0.451,0.2,28.8655536996208
2000.0,0.451,0.25,33.40432589748272
2000.0,0.451,0.3,35.26992490197045
2000.0,0.451,0.4,41.24478332317448
2000.0,0.451,0.5,45.059535960864345
2000.0,0.451,0.6,50.21249668601596
2000.0,0.451,0.8,55.880144542704045
2000.0,0.451,1.0,59.867222295084574
2000.0,0.486,0.001,0.0
2000.0,0.486,0.005,0.0
2000.0,0.486,0.01,0.015830421720641898
2000.0,0.486,0.0125,0.7124806369840462
2000.0,0.486,0.015,2.04942797050927
2000.0,0.486,0.02,3.754630192609851
2000.0,0.486,0.03,6.110197256365177
2000.0,0.486,0.04,8.27153314179574
2000.0,0.486,0.05,10.117389744910737
2000.0,0.486,0.1,18.72511075651213
2000.0,0.486,0.15,24.73766110132635
2000.0,0.486,0.2,29.266316665295783
2000.0,0.486,0.25,32.394604685913656
2000.0,0.486,0.3,35.644943718418276
2000.0,0.486,0.4,41.233400007897465
2000.0,0.486,0.5,46.049611633483714
2000.0,0.486,0.6,48.48992925492415
2000.0,0.486,0.8,55.5017365465309
2000.0,0.486,1.0,59.71198269341944
2000.0,0.561,0.001,0.0
2000.0,0.561,0.005,0.0
2000.0,0.561,0.01,0.0
2000.0,0.561,0.0125,0.2555618639949301
2000.0,0.561,0.015,2.0614898859177013
2000.0,0.561,0.02,3.4919106264905913
2000.0,0.561,0.03,5.834820736446094
2000.0,0.561,0.04,7.659740223801629
2000.0,0.561,0.05,9.490676578818235
2000.0,0.561,0.1,18.03270871906387
2000.0,0.561,0.15,23.952652234314066
2000.0,0.561,0.2,28.551922374476323
2000.0,0.561,0.25,32.73947113626102
2000.0,0.561,0.3,35.13276023129497
2000.0,0.561,0.4,41.531328445465874
2000.0,0.561,0.5,45.24120805592092
2000.0,0.561,0.6,49.279430705126785
2000.0,0.561,0.8,55.728686369662384
2000.0,0.561,1.0,60.29721638253078
2000.0,0.603,0.001,0.0
2000.0,0.603,0.005,0.0
2000.0,0.603,0.01,0.0
2000.0,0.603,0.0125,0.09680919603030383
2000.0,0.603,0.015,1.6185874193508638
2000.0,0.603,0.02,2.9596158813808104
2000.0,0.603,0.03,5.2839421398014474
2000.0,0.603,0.04,7.952217652471042
2000.0,0.603,0.05,9.543893924356992
2000.0,0.603,0.1,17.89447887949903
2000.0,0.603,0.15,24.16485581540131
2000.0,0.603,0.2,28.57587259853318
2000.0,0.603,0.25,32.299662412415564
2000.0,0.603,0.3,35.504625579639345
2000.0,0.603,0.4,41.08213348459343
2000.0,0.603,0.5,44.95859991893474
2000.0,0.603,0.6,49.41038110923259
2000.0,0.603,0.8,55.18693670356073
2000.0,0.603,1.0,59.74796062868785
2000.0,0.661,0.001,0.0
2000.0,0.661,0.005,0.0
2000.0,0.661,0.01,0.0
2000.0,0.661,0.0125,0.08346711367662461
2000.0,0.661,0.015,1.1562538621681733
2000.0,0.661,0.02,2.843788112043023
2000.0,0.661,0.03,5.318871373714459
2000.0,0.661,0.04,7.236009464668304
2000.0,0.661,0.05,9.36829513447341
2000.0,0.661,0.1,18.052560822251976
2000.0,0.661,0.15,23.666194444293314
2000.0,0.661,0.2,28.51537851801429
2000.0,0.661,0.25,32.14694534759541
2000.0,0.661,0.3,34.56895201176175
2000.0,0.661,0.4,41.11666769595697
2000.0,0.661,0.5,45.34058128406895
2000.0,0.661,0.6,49.25342335435891
2000.0,0.661,0.8,54.74153690959257
2000.0,0.661,1.0,60.38085317903517
2000.0,0.676,0.001,0.0
2000.0,0.676,0.005,0.0
2000.0,0.676,0.01,0.0
2000.0,0.676,0.0125,0.06703955115977095
2000.0,0.676,0.015,1.3536539166818606
2000.0,0.676,0.02,3.0492820958447036
2000.0,0.676,0.03,4.993637001955696
2000.0,0.676,0.04,7.208339172200418
2000.0,0.676,0.05,8.949783680594836
2000.0,0.676,0.1,17.32241764796938
2000.0,0.676,0.15,23.472247573701672
2000.0,0.676,0.2,28.46612029242919
2000.0,0.676,0.25,32.23048608524497
2000.0,0.676,0.3,34.50703195438746
2000.0,0.676,0.4,40.7429501910281
2000.0,0.676,0.5,45.59245058779898
2000.0,0.676,0.6,49.51173857493586
2000.0,0.676,0.8,55.34757203215096
2000.0,0.676,1.0,59.20149517665186
2000.0,0.755,0.001,0.0
2000.0,0.755,0.005,0.0
2000.0,0.755,0.01,0.0
2000.0,0.755,0.0125,0.0
2000.0,0.755,0.015,0.36741379467731344
2000.0,0.755,0.02,2.7001422629187166
2000.0,0.755,0.03,5.001315537036877
2000.0,0.755,0.04,6.685794973322059
2000.0,0.755,0.05,8.931763046609483
2000.0,0.755,0.1,16.76150366815295
2000.0,0.755,0.15,23.248173092983187
2000.0,0.755,0.2,27.93484102082944
2000.0,0.755,0.25,31.396822310748526
2000.0,0.755,0.3,34.8831392939514
2000.0,0.755,0.4,40.61487615450857
2000.0,0.755,0.5,44.734900810403886
2000.0,0.755,0.6,49.353348802087346
2000.0,0.755,0.8,54.445564819371555
2000.0,0.755,1.0,59.357367144500415
2000.0,0.783,0.001,0.0
2000.0,0.783,0.005,0.0
2000.0,0.783,0.01,0.0
2000.0,0.783,0.0125,0.0
2000.0,0.783,0.015,0.3675844016845054
2000.0,0.783,0.02,2.7759776621535215
2000.0,0.783,0.03,4.616198468569435
2000.0,0.783,0.04,6.892275720530918
2000.0,0.783,0.05,8.508863717593494
2000.0,0.783,0.1,16.9728212810354
2000.0,0.783,0.15,22.53715203753593
2000.0,0.783,0.2,27.794248825907722
2000.0,0.783,0.25,31.42423904884772
2000.0,0.783,0.3,34.73449086362926
2000.0,0.783,0.4,40.4589612570888
2000.0,0.783,0.5,44.38706109103201
2000.0,0.783,0.6,48.620347881653174
2000.0,0.783,0.8,54.30569077844656
2000.0,0.783,1.0,58.98571765469317
2000.0,0.787,0.001,0.0
2000.0,0.787,0.005,0.0
2000.0,0.787,0.01,0.0
2000.0,0.787,0.0125,0.0
2000.0,0.787,0.015,0.2337597615544594
2000.0,0.787,0.02,2.1362910917955054
2000.0,0.787,0.03,4.87288351552329
2000.0,0.787,0.04,7.0666829647497424
2000.0,0.787,0.05,8.684840526519112
2000.0,0.787,0.1,16.657096029318886
2000.0,0.787,0.15,22.800364623101178
2000.0,0.787,0.2,27.749090209753994
2000.0,0.787,0.25,31.34794512298157
2000.0,0.787,0.3,34.766079830299205
2000.0,0.787,0.4,40.36534233577731
2000.0,0.787,0.5,45.365767817239586
2000.0,0.787,0.6,48.814072316968854
2000.0,0.787,0.8,54.254737742775504
2000.0,0.787,1.0,59.23442573229047
2000.0,0.847,0.001,0.0
2000.0,0.847,0.005,0.0
2000.0,0.847,0.01,0.0
2000.0,0.847,0.0125,0.0
2000.0,0.847,0.015,0.08353342161435673
2000.0,0.847,0.02,2.1881760016951093
2000.0,0.847,0.03,4.341855364392481
2000.0,0.847,0.04,6.268504274682618
2000.0,0.847,0.05,8.08416571145153
2000.0,0.847,0.1,15.89982757588066
2000.0,0.847,0.15,22.952149336431688
2000.0,0.847,0.2,27.031625945986868
2000.0,0.847,0.25,31.3835857549776
2000.0,0.847,0.3,34.091935878630174
2000.0,0.847,0.4,39.813463651476496
2000.0,0.847,0.5,44.25787586332544
2000.0,0.847,0.6,48.18550122891345
2000.0,0.847,0.8,54.85192210295336
2000.0,0.847,1.0,58.9328624704022
5000.0,0.451,0.001,0.0
5000.0,0.451,0.005,0.0
5000.0,0.451,0.01,0.134128153288292
5000.0,0.451,0.0125,1.4880688312884822
5000.0,0.451,0.015,2.4243007230428937
5000.0,0.451,0.02,3.95401812618593
5000.0,0.451,0.03,6.30814922781512
5000.0,0.451,0.04,8.335336500528255
5000.0,0.451,0.05,10.947900524504607
5000.0,0.451,0.1,19.01415711012014
5000.0,0.451,0.15,24.279338131055148
5000.0,0.451,0.2,29.054347088774115
5000.0,0.451,0.25,32.48974181031642
5000.0,0.451,0.3,35.619143927997136
5000.0,0.451,0.4,40.93880715052691
5000.0,0.451,0.5,46.30371843182773
5000.0,0.451,0.6,49.42803276269528
5000.0,0.451,0.8,55.9917898915726
5000.0,0.451,1.0,60.42679664765967
5000.0,0.486,0.001,0.0
5000.0,0.486,0.005,0.0
5000.0,0.486,0.01,0.041207742859231226
5000.0,0.486,0.0125,1.3152133535555772
5000.0,0.486,0.015,2.0866864504657756
5000.0,0.486,0.02,3.8857684017554215
5000.0,0.486,0.03,5.884512900233209
5000.0,0.486,0.04,8.08595097324213
5000.0,0.486,0.05,10.24792317018377
5000.0,0.486,0.1,18.828438211208823
5000.0,0.486,0.15,24.441659289065164
5000.0,0.486,0.2,28.68534704725969
5000.0,0.486,0.25,32.2491481501472
5000.0,0.486,0.3,35.78789765704423
5000.0,0.486,0.4,40.90409431959449
5000.0,0.486,0.5,45.18594064102534
5000.0,0.486,0.6,49.64429286357924
5000.0,0.486,0.8,55.44849484515787
5000.0,0.486,1.0,60.102189230947694
5000.0,0.561,0.001,0.0
5000.0,0.561,0.005,0.0
5000.0,0.561,0.01,0.004213582916652925
5000.0,0.561,0.0125,0.9826910748902937
5000.0,0.561,0.015,2.065605235799428
5000.0,0.561,0.02,3.103528785488583
5000.0,0.561,0.03,5.715587451605972
5000.0,0.561,0.04,8.07195885090055
5000.0,0.561,0.05,9.897784557017545
5000.0,0.561,0.1,18.30360876962252
5000.0,0.561,0.15,24.147559679880853
5000.0,0.561,0.2,28.58790867206353
5000.0,0.561,0.25,32.706556979640126
5000.0,0.561,0.3,35.16173579168509
5000.0,0.561,0.4,41.02020989185198
5000.0,0.561,0.5,45.6067030786591
5000.0,0.561,0.6,49.48265928698022
5000.0,0.561,0.8,55.5904642425666
5000.0,0.561,1.0,60.43555177716458
5000.0,0.603,0.001,0.0
5000.0,0.603,0.005,0.0
5000.0,0.603,0.01,0.0
5000.0,0.603,0.0125,0.7222295174553832
5000.0,0.603,0.015,1.7080981997184779
5000.0,0.603,0.02,3.341887647622033
5000.0,0.603,0.03,5.528407034852025
5000.0,0.603,0.04,7.680453551495313
5000.0,0.603,0.05,9.691608083436691
5000.0,0.603,0.1,17.97062754834348
5000.0,0.603,0.15,23.805077262436576
5000.0,0.603,0.2,28.49990260113422
5000.0,0.603,0.25,32.04486877452705
5000.0,0.603,0.3,35.38428139593723
5000.0,0.603,0.4,41.0307843022849
5000.0,0.603,0.5,45.57267904976955
5000.0,0.603,0.6,49.36562103526804
5000.0,0.603,0.8,55.53542951597042
5000.0,0.603,1.0,59.80796914503801
5000.0,0.661,0.001,0.0
5000.0,0.661,0.005,0.0
5000.0,0.661,0.01,0.0
5000.0,0.661,0.0125,0.4323747776119714
5000.0,0.661,0.015,1.6483877537597524
5000.0,0.661,0.02,3.319871854305945
5000.0,0.661,0.03,5.208380464163959
5000.0,0.661,0.04,7.367004194370054
5000.0,0.661,0.05,9.267369467591541
5000.0,0.661,0.1,17.77081522301722
5000.0,0.661,0.15,23.609859428194447
5000.0,0.661,0.2,27.785746870653288
5000.0,0.661,0.25,32.09353496096396
5000.0,0.661,0.3,35.43307875094921
5000.0,0.661,0.4,40.71179702313743
5000.0,0.661,0.5,45.459707442301486
5000.0,0.661,0.6,49.192856403789094
5000.0,0.661,0.8,54.84473465742944
5000.0,0.661,1.0,59.91480055117004
5000.0,0.676,0.001,0.0
5000.0,0.676,0.005,0.0
5000.0,0.676,0.01,0.0
5000.0,0.676,0.0125,0.2103382843419729
5000.0,0.676,0.015,1.3216180790447987
5000.0,0.676,0.02,2.935975437086016
5000.0,0.676,0.03,5.132629678295909
5000.0,0.676,0.04,7.211208237790737
5000.0,0.676,0.05,9.379752492544606
5000.0,0.676,0.1,17.75990462441732
5000.0,0.676,0.15,23.623002917487753
5000.0,0.676,0.2,28.313079827708446
5000.0,0.676,0.25,32.06451820847642
5000.0,0.676,0.3,35.46726004815946
5000.0,0.676,0.4,40.902274502625446
5000.0,0.676,0.5,44.98328932855616
5000.0,0.676,0.6,49.108894071661155
5000.0,0.676,0.8,55.651653723743195
5000.0,0.676,1.0,60.038447657731254
5000.0,0.755,0.001,0.0
5000.0,0.755,0.005,0.0
5000.0,0.755,0.01,0.0
5000.0,0.755,0.0125,0.02636157681071164
5000.0,0.755,0.015,1.197285104364795
5000.0,0.755,0.02,2.7315213914500083
5000.0,0.755,0.03,4.868244533700837
5000.0,0.755,0.04,7.014882240998904
5000.0,0.755,0.05,8.909453841404634
5000.0,0.755,0.1,16.647990035278497
5000.0,0.755,0.15,23.09281501018119
5000.0,0.755,0.2,27.5656585364848
5000.0,0.755,0.25,31.561717228803396
