population,access_rate,beta,pfprunder5,pfpr2to10,pfprall
500.0,0.561,0.4,0.693150664349897,0.5613275864084375,0.4115990185975303
500.0,0.561,0.5,0.7422471597617288,0.5976765844866444,0.443869108471339
500.0,0.561,0.6,0.7738590599002648,0.6349013575568941,0.4672317590159107
500.0,0.561,0.8,0.8153355519404233,0.6774449466483913,0.5011358979644266
500.0,0.561,1.0,0.8443195331304295,0.7142440666929717,0.5338987967938144
500.0,0.603,0.001,0.0,0.0,0.0
500.0,0.603,0.005,0.0,0.0,0.0
500.0,0.603,0.01,0.0,0.0,0.0
500.0,0.603,0.0125,0.003677172988361945,0.003600825333425769,0.0035669679500820646
500.0,0.603,0.015,0.021225319328207794,0.020827130402041597,0.01985521540181524
500.0,0.603,0.02,0.07597413026484866,0.06964117057076115,0.06416243247335594
500.0,0.603,0.03,0.13167556708252184,0.11607927858306008,0.10234048257402502
500.0,0.603,0.04,0.16951380911652508,0.15247035001681625,0.13279289889685883
500.0,0.603,0.05,0.20976625919865702,0.1808970122498301,0.15414440083446362
500.0,0.603,0.1,0.3505666607376487,0.2970734788734108,0.24092882739040206
500.0,0.603,0.15,0.4515430641903374,0.37931111692044694,0.2962425880510767
500.0,0.603,0.2,0.5191570534696985,0.4288582521117069,0.33065509679890326
500.0,0.603,0.25,0.5823034081055897,0.4760346759122525,0.36001844706589664
500.0,0.603,0.3,0.6260489521855641,0.5107672995577693,0.3845707862258103
500.0,0.603,0.4,0.6798688521017373,0.558769330931954,0.4138486752856174
500.0,0.603,0.5,0.742585823548484,0.6088630680648358,0.4514960712750513
500.0,0.603,0.6,0.761485209509079,0.6309284176322402,0.46331649638670036
500.0,0.603,0.8,0.8057579153873841,0.6748305759122187,0.500473866383682
500.0,0.603,1.0,0.8323649826570652,0.7056653841990879,0.5280980144414352
500.0,0.661,0.001,0.0,0.0,0.0
500.0,0.661,0.005,0.0,0.0,0.0
500.0,0.661,0.01,0.0,0.0,0.0
500.0,0.661,0.0125,0.003918776494980248,0.004366582747888832,0.003617163529049887
500.0,0.661,0.015,0.027496812080691775,0.02682707358094392,0.02518198094638819
500.0,0.661,0.02,0.0638673266514578,0.06122626228786374,0.05674870155504354
500.0,0.661,0.03,0.11157022435482186,0.10466155322061692,0.09276077883965692
500.0,0.661,0.04,0.17530443346258134,0.15187486434949773,0.1300253742277197
500.0,0.661,0.05,0.2006722791372526,0.1780968470936512,0.15201398732228927
500.0,0.661,0.1,0.34649159165894416,0.29500977136004247,0.23893535747744193
500.0,0.661,0.15,0.42954972192225355,0.3652428061256447,0.2904559886705141
500.0,0.661,0.2,0.4964405970044867,0.413080485782707,0.3223791090738057
500.0,0.661,0.25,0.5585829678143941,0.46446341465450464,0.3535452382093797
500.0,0.661,0.3,0.611581949092442,0.5102527296457142,0.38049361497097794
500.0,0.661,0.4,0.6794812602707807,0.5633524241743432,0.41727325018736394
500.0,0.661,0.5,0.7122006023360028,0.5896045397147267,0.440560261626948
500.0,0.661,0.6,0.7590005045926732,0.6283252671718114,0.47102078134782965
500.0,0.661,0.8,0.7951838929976275,0.6628532389930148,0.49909501505446574
500.0,0.661,1.0,0.8245272369976263,0.7036622758519041,0.532696871727371
500.0,0.676,0.001,0.0,0.0,0.0
500.0,0.676,0.005,0.0,0.0,0.0
500.0,0.676,0.01,0.0,0.0,0.0
500.0,0.676,0.0125,0.004080703232300376,0.005047673181945185,0.004078018448098075
500.0,0.676,0.015,0.028740795298259725,0.02673247197932932,0.025861523287167083
500.0,0.676,0.02,0.0654633275561641,0.06079643275860684,0.055574126982038105
500.0,0.676,0.03,0.11748371729559196,0.10961282509625776,0.09689004690416812
500.0,0.676,0.04,0.15893881135118051,0.136128761882431,0.12189165627044649
500.0,0.676,0.05,0.19793450888007083,0.17486573921474863,0.14856824631985766
500.0,0.676,0.1,0.3395376152533004,0.28962156705719055,0.235622286010135
500.0,0.676,0.15,0.44350722595406644,0.37534804758551504,0.2926655564598406
500.0,0.676,0.2,0.5088057263059724,0.4306854948827815,0.32992602101914437
500.0,0.676,0.25,0.5637582016614384,0.4677880386922183,0.3580029683619896
500.0,0.676,0.3,0.5926097166705626,0.4952901681532221,0.37355329908146434
500.0,0.676,0.4,0.6836671376038717,0.5673581952918901,0.42020156665962877
500.0,0.676,0.5,0.7144659542288411,0.5942452269675326,0.44272668851541985
500.0,0.676,0.6,0.7477640497233351,0.6204793811258698,0.4620551211962189
500.0,0.676,0.8,0.7949365853977891,0.6688817750445822,0.5046801987092373
500.0,0.676,1.0,0.8142512362257808,0.6988621637197661,0.528084301038588
500.0,0.755,0.001,0.0,0.0,0.0
500.0,0.755,0.005,0.0,0.0,0.0
500.0,0.755,0.01,0.0,0.0,0.0
500.0,0.755,0.0125,0.0037170212929249864,0.004200641921554665,0.00413493908631552
500.0,0.755,0.015,0.012642893374618516,0.011455760195362132,0.011494028867520212
500.0,0.755,0.02,0.06121719569816829,0.05909949125712226,0.05326350326123895
500.0,0.755,0.03,0.10462960246449877,0.09594375682848981,0.0873472102605263
500.0,0.755,0.04,0.1574130970784896,0.14381114876598455,0.12348159254985214
500.0,0.755,0.05,0.1886309704899186,0.16868182518465538,0.1453372930398389
500.0,0.755,0.1,0.31351862492849536,0.276855557309724,0.22716698048891745
500.0,0.755,0.15,0.4247598051775664,0.3663521304047438,0.2918775105823733
500.0,0.755,0.2,0.4942630900378669,0.4199057519250956,0.3264000067189395
500.0,0.755,0.25,0.5382961022406213,0.4511343658192459,0.34869131089879396
500.0,0.755,0.3,0.5723637953915381,0.48338430545056027,0.3699202845333086
500.0,0.755,0.4,0.6466527652601404,0.5470553753491092,0.41011025171197557
500.0,0.755,0.5,0.7024878973691837,0.5918202665716994,0.439837816738751
500.0,0.755,0.6,0.7297875557415738,0.6173594146889336,0.4665783567002661
500.0,0.755,0.8,0.7789685670913783,0.6642295707167054,0.5011069185090674
500.0,0.755,1.0,0.8109343584604684,0.6969010230490909,0.5302331386959458
500.0,0.783,0.001,0.0,0.0,0.0
500.0,0.783,0.005,0.0,0.0,0.0
500.0,0.783,0.01,0.0,0.0,0.0
500.0,0.783,0.0125,0.0001768225366836407,0.00016496745495936906,9.885710620308793e-05
500.0,0.783,0.015,0.016041677148814257,0.016177169670498683,0.014509016394694646
500.0,0.783,0.02,0.06187224876407417,0.06012734731382778,0.05441555276716529
500.0,0.783,0.03,0.11496329740966568,0.102714755256387,0.09164273776285639
500.0,0.783,0.04,0.1619678320833408,0.1414780642087221,0.12248552089303928
500.0,0.783,0.05,0.18270059010464226,0.16376606389911233,0.13974333722059934
500.0,0.783,0.1,0.31722549372261655,0.27446620723263615,0.22726422566365284
500.0,0.783,0.15,0.42047833595721607,0.36134042298117813,0.28712276595632236
500.0,0.783,0.2,0.48833851112002175,0.4168884712739175,0.32827646884936085
500.0,0.783,0.25,0.5416528896246884,0.4540427559714921,0.3542060905617973
500.0,0.783,0.3,0.5671803694319821,0.4814011835717005,0.36560214145714487
500.0,0.783,0.4,0.6522509648484593,0.5446610513107883,0.40908924326937673
500.0,0.783,0.5,0.6965543578727393,0.5937197145168517,0.44299765985911926
500.0,0.783,0.6,0.7259102837463656,0.6130990689049597,0.4649737152485268
500.0,0.783,0.8,0.7697689627386938,0.6566470627161582,0.49856398906658284
500.0,0.783,1.0,0.8052839628231304,0.6956011180592266,0.5346528821486547
500.0,0.787,0.001,0.0,0.0,0.0
500.0,0.787,0.005,0.0,0.0,0.0
500.0,0.787,0.01,0.0,0.0,0.0
500.0,0.787,0.0125,0.0,0.0,0.0
500.0,0.787,0.015,0.01411622432104383,0.013057490947019837,0.012796477206309364
500.0,0.787,0.02,0.05733503067964979,0.055037811103116466,0.05095544446239919
500.0,0.787,0.03,0.10958364648729894,0.09884343830552031,0.09093483772022995
500.0,0.787,0.04,0.14661033059450973,0.13424538132829475,0.11554988959008723
500.0,0.787,0.05,0.1760320657923467,0.16230765223902816,0.13717376101202686
500.0,0.787,0.1,0.3157805796002779,0.2789866235156506,0.2246598644662984
500.0,0.787,0.15,0.3946851873150164,0.3401527880145472,0.27353646524958924
500.0,0.787,0.2,0.4774953763184445,0.41289702671645523,0.3169542763398474
500.0,0.787,0.25,0.5434896570522496,0.46348296535332045,0.3557879392909201
500.0,0.787,0.3,0.5785766310145868,0.48955839020995484,0.3741576167334312
500.0,0.787,0.4,0.6323473296391455,0.53226302555334,0.4057320934402438
500.0,0.787,0.5,0.6948152352361683,0.5855876925550033,0.4419052804131153
500.0,0.787,0.6,0.723459191054364,0.6156715214495037,0.46311516530407415
500.0,0.787,0.8,0.7711738218499504,0.6603579385077907,0.5055678761360822
500.0,0.787,1.0,0.8050529726950663,0.6954164044570197,0.5336352681146554
500.0,0.847,0.001,0.0,0.0,0.0
500.0,0.847,0.005,0.0,0.0,0.0
500.0,0.847,0.01,0.0,0.0,0.0
500.0,0.847,0.0125,0.0004671440837378407,0.0005057522476811221,0.0005640355244786882
500.0,0.847,0.015,0.006255576766267404,0.006525099698550157,0.005887122421445281
500.0,0.847,0.02,0.051796662860585506,0.04894750641347779,0.045331698504901166
500.0,0.847,0.03,0.10672403686569595,0.09914019131789734,0.08935382508872246
500.0,0.847,0.04,0.13722362023242768,0.12384350979273809,0.10823033801268525
500.0,0.847,0.05,0.18245822617535765,0.1655242339905785,0.14137820850568775
500.0,0.847,0.1,0.3042799983769996,0.26966044618718216,0.2226289820732613
500.0,0.847,0.15,0.3885746265303101,0.34068144389132426,0.2740751602923275
500.0,0.847,0.2,0.4660928897168282,0.40368724596281347,0.31578617765550965
500.0,0.847,0.25,0.5296613209300568,0.4576834855011288,0.3513312063797849
500.0,0.847,0.3,0.5618588400377001,0.4841248574353923,0.37281628200334105
500.0,0.847,0.4,0.6310225621761205,0.5400361080899467,0.4104794815558068
500.0,0.847,0.5,0.688489881442656,0.5903123398067223,0.44373140195493405
500.0,0.847,0.6,0.7179726573102945,0.613448521608262,0.4658983651978249
500.0,0.847,0.8,0.7575888352753927,0.6534815438354932,0.5028430523161006
500.0,0.847,1.0,0.7879238188348978,0.685860768804551,0.5320108165374097
1000.0,0.451,0.001,0.0,0.0,0.0
1000.0,0.451,0.005,0.0,0.0,0.0
1000.0,0.451,0.01,0.0036596238017779044,0.003637915973166467,0.0035423574945320007
1000.0,0.451,0.0125,0.03469587826537004,0.034462609726785484,0.030790912180282442
1000.0,0.451,0.015,0.05178989276208877,0.049574167134927634,0.04637582703197498
1000.0,0.451,0.02,0.09344486577531431,0.08199437357763832,0.07506640444842064
1000.0,0.451,0.03,0.13519166448073208,0.11810597396910642,0.10535598879535127
1000.0,0.451,0.04,0.19187393928844518,0.1640319201888253,0.1418338448989606
1000.0,0.451,0.05,0.22786805105104557,0.19132242628083276,0.16411329992003157
1000.0,0.451,0.1,0.37599206636876675,0.3074593661657819,0.2514705298250314
1000.0,0.451,0.15,0.47735971928531357,0.38673271961619426,0.300655148440828
1000.0,0.451,0.2,0.5467247696396405,0.438935538185022,0.33610560049071264
1000.0,0.451,0.25,0.6070126047405107,0.4878171083241381,0.3622048616730261
1000.0,0.451,0.3,0.6507891874354517,0.517795615199414,0.3826748903379939
1000.0,0.451,0.4,0.7230280554134154,0.5787098092437176,0.4152377342585199
1000.0,0.451,0.5,0.7656301782037148,0.6077193276605957,0.4435839084785817
1000.0,0.451,0.6,0.7963720252181395,0.6475837465021592,0.4695944719438974
1000.0,0.451,0.8,0.8373401358302541,0.6861242219513568,0.5012275869868862
1000.0,0.451,1.0,0.8648755606347829,0.7273737340855453,0.5306044924989592
1000.0,0.486,0.001,0.0,0.0,0.0
1000.0,0.486,0.005,0.0,0.0,0.0
1000.0,0.486,0.01,0.004947459786107294,0.00512211167344463,0.0047511297062310985
1000.0,0.486,0.0125,0.03352877351996833,0.0318638768856273,0.02994283157752652
1000.0,0.486,0.015,0.06304289172603664,0.05847632981605318,0.052905159368036345
1000.0,0.486,0.02,0.08573109734872095,0.07978648325929896,0.0706049985803041
1000.0,0.486,0.03,0.13665466196767198,0.1208768580431615,0.10645612519598655
1000.0,0.486,0.04,0.18575586640885558,0.16177483505840842,0.139535906615155
1000.0,0.486,0.05,0.23182081197647775,0.19920736269085298,0.16597651929074125
1000.0,0.486,0.1,0.3593673026742528,0.2993719182355123,0.24275721856611118
1000.0,0.486,0.15,0.46685123484435287,0.38197217583200543,0.29772987805793505
1000.0,0.486,0.2,0.5406585860696633,0.4361882096342543,0.3328148737471365
1000.0,0.486,0.25,0.5971646584097265,0.4818356048658359,0.358647172140493
1000.0,0.486,0.3,0.6447199327501809,0.5137452920250316,0.3830827886230449
1000.0,0.486,0.4,0.7154438252554846,0.5734284109861998,0.41984628649527683
1000.0,0.486,0.5,0.7577018517293438,0.6088920618223808,0.4433225869199333
1000.0,0.486,0.6,0.7903780510109732,0.6370779867202312,0.46548815446129754
1000.0,0.486,0.8,0.8286451357398658,0.6873435015397165,0.5000746739705635
1000.0,0.486,1.0,0.8521387019581208,0.7167762240214769,0.5272564340864625
1000.0,0.561,0.001,0.0,0.0,0.0
1000.0,0.561,0.005,0.0,0.0,0.0
1000.0,0.561,0.01,0.0,0.0,0.0
1000.0,0.561,0.0125,0.018713275166766383,0.018510335972863712,0.017645836697010215
1000.0,0.561,0.015,0.049495706928724056,0.047045939267462616,0.04310529847751661
1000.0,0.561,0.02,0.08371205425257676,0.0759904662085092,0.06945189003309456
1000.0,0.561,0.03,0.13201909972064807,0.11624159881022844,0.10304449040565314
1000.0,0.561,0.04,0.17637856633163787,0.1573177815878201,0.13446324229806192
1000.0,0.561,0.05,0.22646210632155536,0.19351986441389996,0.16579735968313505
1000.0,0.561,0.1,0.35563936153956777,0.30007806474941173,0.24323354796727775
1000.0,0.561,0.15,0.4492314140552356,0.37759337638377144,0.29427319029478355
1000.0,0.561,0.2,0.5366651271329498,0.4387494518906111,0.332913873269846
1000.0,0.561,0.25,0.5852308929048738,0.4712922360012711,0.35537385311953584
1000.0,0.561,0.3,0.6328516668867723,0.5126434906909976,0.38145255198375094
1000.0,0.561,0.4,0.7042235563450895,0.5716084122896566,0.4188515015388229
1000.0,0.561,0.5,0.7481255712626372,0.6138198333903353,0.4462531976660533
1000.0,0.561,0.6,0.7773942300676735,0.6344286293789698,0.4667930857261976
1000.0,0.561,0.8,0.817605768091924,0.6822422249599452,0.5029871368456792
1000.0,0.561,1.0,0.8425860498976829,0.7049235351884692,0.529323594588214
1000.0,0.603,0.001,0.0,0.0,0.0
1000.0,0.603,0.005,0.0,0.0,0.0
1000.0,0.603,0.01,0.0,0.0,0.0
1000.0,0.603,0.0125,0.020550195891364382,0.019517720059688957,0.019092464238063843
1000.0,0.603,0.015,0.04992765395379859,0.04911720759652795,0.04479152695785988
1000.0,0.603,0.02,0.07743272222816043,0.0726349485152665,0.06341918809837413
1000.0,0.603,0.03,0.13386705522850645,0.11554714763146152,0.10239496388289064
1000.0,0.603,0.04,0.1718919312578985,0.15224595207446598,0.13062723808458773
1000.0,0.603,0.05,0.21327147189075032,0.18100004598877648,0.1564167302838007
1000.0,0.603,0.1,0.3526113921065958,0.3011960272546059,0.2429374500439232
1000.0,0.603,0.15,0.45383699097412383,0.38190910432739505,0.2957740155267654
1000.0,0.603,0.2,0.5262213146527651,0.4343664822440945,0.33136877985607444
1000.0,0.603,0.25,0.576478917994643,0.47382532789226384,0.35650491851948846
1000.0,0.603,0.3,0.6257342647361358,0.5108510979204419,0.3828008488273781
1000.0,0.603,0.4,0.6884852043746269,0.5633530135987542,0.4159765657409994
1000.0,0.603,0.5,0.7348648995163259,0.6033351549230496,0.4468707768344654
1000.0,0.603,0.6,0.7650231931235477,0.6325414935844705,0.46849862480427673
1000.0,0.603,0.8,0.8055097194626365,0.6715614344386818,0.4983270006664761
1000.0,0.603,1.0,0.8357222239675144,0.7088831375082534,0.5320359605572444
1000.0,0.661,0.001,0.0,0.0,0.0
1000.0,0.661,0.005,0.0,0.0,0.0
1000.0,0.661,0.01,0.0009957485299731453,0.0010581937605104092,0.0009678361926764341
1000.0,0.661,0.0125,0.01307958355908267,0.012714625621678207,0.012032796020271474
1000.0,0.661,0.015,0.042992236912615674,0.04082507307599831,0.038467731998804044
1000.0,0.661,0.02,0.0740501056105667,0.06964825045089718,0.06122364908001922
1000.0,0.661,0.03,0.12723122355331193,0.11308259594867912,0.09967455127779265
1000.0,0.661,0.04,0.17658755224790537,0.15370893136655667,0.1333296523801889
1000.0,0.661,0.05,0.20300053628180356,0.17448783518737204,0.15150506261189353
1000.0,0.661,0.1,0.33586577765588704,0.2847989161793756,0.23599924456032154
1000.0,0.661,0.15,0.4439671134673232,0.37420076121158363,0.2934030867672567
1000.0,0.661,0.2,0.5090713705545931,0.4271362431883891,0.3280116282616844
1000.0,0.661,0.25,0.5549912470229602,0.4651704539165113,0.3523646631365367
1000.0,0.661,0.3,0.6072479443642583,0.5013947190993828,0.3797442066078618
1000.0,0.661,0.4,0.6770266460415594,0.5602328920385502,0.416609769959452
1000.0,0.661,0.5,0.72611570341885,0.5995464500466454,0.44748279221178866
1000.0,0.661,0.6,0.7556615377457897,0.6290990203730498,0.4689443446696494
1000.0,0.661,0.8,0.8001112245317511,0.6720018599069509,0.5036661389169815
1000.0,0.661,1.0,0.822465239600977,0.7045035958254962,0.5299772956455204
1000.0,0.676,0.001,0.0,0.0,0.0
1000.0,0.676,0.005,0.0,0.0,0.0
1000.0,0.676,0.01,0.0,0.0,0.0
1000.0,0.676,0.0125,0.01752130648408377,0.016216041510492916,0.015606390142859791
1000.0,0.676,0.015,0.04188590731390795,0.04160490543699207,0.037774681321408
1000.0,0.676,0.02,0.07943781528503459,0.07425865274389096,0.06708966087355545
1000.0,0.676,0.03,0.12779106246847727,0.11544903367275405,0.10057746232634554
1000.0,0.676,0.04,0.163458709744772,0.1439651108694947,0.1251247787582223
1000.0,0.676,0.05,0.20262403842840654,0.1766424006748833,0.15218026017163266
1000.0,0.676,0.1,0.3293382746052237,0.2833491869465826,0.23337386744533845
1000.0,0.676,0.15,0.43969885587255286,0.37314964161286057,0.29399728609899445
1000.0,0.676,0.2,0.5079430780340881,0.42675313507669477,0.32653640151889235
1000.0,0.676,0.25,0.5593813266555384,0.46436579258457716,0.3543546647320578
1000.0,0.676,0.3,0.6105528665565046,0.5029807488954822,0.37844720157216083
1000.0,0.676,0.4,0.6666194708366298,0.5533599105855109,0.41316690806246836
1000.0,0.676,0.5,0.7200752898467134,0.5963448591638407,0.44529024490228863
1000.0,0.676,0.6,0.7483230023887981,0.6239498874969802,0.4667058967974391
1000.0,0.676,0.8,0.7970787842221547,0.6733089104293158,0.5028239522765106
1000.0,0.676,1.0,0.8163076283479178,0.7006834386080432,0.5298201228352158
1000.0,0.755,0.001,0.0,0.0,0.0
1000.0,0.755,0.005,0.0,0.0,0.0
1000.0,0.755,0.01,0.0,0.0,0.0
1000.0,0.755,0.0125,0.007153259941133913,0.006599868250477575,0.006451287950066151
1000.0,0.755,0.015,0.033190630942666687,0.03348977585227599,0.031541079323645214
1000.0,0.755,0.02,0.0648270937743814,0.06223284023045446,0.057056701297698374
1000.0,0.755,0.03,0.11552591216974846,0.10319835822559531,0.09430165887786993
1000.0,0.755,0.04,0.15645921732981652,0.1413639713759172,0.12285589472254073
1000.0,0.755,0.05,0.19106187134164332,0.16911965722156955,0.14371110797478054
1000.0,0.755,0.1,0.3233234918986029,0.2824564593131335,0.23009045059689
1000.0,0.755,0.15,0.4158886856779499,0.361730627924994,0.2862817052412237
1000.0,0.755,0.2,0.48878182212942517,0.4151633778260792,0.3237004062568948
1000.0,0.755,0.25,0.540326373951763,0.457870794851333,0.35190534131896783
1000.0,0.755,0.3,0.5882007077006366,0.4957746168733352,0.3767007436085875
1000.0,0.755,0.4,0.6512535648769964,0.5489052053700785,0.4119301052089492
1000.0,0.755,0.5,0.6991828132417371,0.5879669993660915,0.44256228186334096
1000.0,0.755,0.6,0.7371995689706339,0.6192240588396063,0.4632809243981538
1000.0,0.755,0.8,0.781752064176077,0.6610301700543091,0.5016694426930199
1000.0,0.755,1.0,0.8027997955521078,0.692593518225525,0.5258328526582735
1000.0,0.783,0.001,0.0,0.0,0.0
1000.0,0.783,0.005,0.0,0.0,0.0
1000.0,0.783,0.01,0.0,0.0,0.0
1000.0,0.783,0.0125,0.00232641939594447,0.0024251524805524094,0.002455395195540478
1000.0,0.783,0.015,0.031909277613558704,0.03044406625592691,0.02870717895799398
1000.0,0.783,0.02,0.06444302149866384,0.0613609583441578,0.05670791100771767
1000.0,0.783,0.03,0.11852548983405276,0.10596541107337971,0.09219120273376238
1000.0,0.783,0.04,0.151964535666408,0.13656385808184202,0.11928347079541834
1000.0,0.783,0.05,0.18898941835535,0.16738934248832768,0.14437934175102024
1000.0,0.783,0.1,0.3194052077487835,0.27792601364048497,0.2294115864731519
1000.0,0.783,0.15,0.42015039775022905,0.36234273008658824,0.2875805545141605
1000.0,0.783,0.2,0.48060070519004006,0.4106383899654876,0.32164199135259386
1000.0,0.783,0.25,0.5268600090189584,0.4487599556370843,0.3469560609353626
1000.0,0.783,0.3,0.5816366640111892,0.49393421543123744,0.3758157781241079
1000.0,0.783,0.4,0.645185306877009,0.5408404242201803,0.41133609571530744
1000.0,0.783,0.5,0.6936671823500823,0.5840417158534417,0.4409988877202061
1000.0,0.783,0.6,0.7285203603374579,0.6179644285183005,0.4645762104655555
1000.0,0.783,0.8,0.7752587774905245,0.6645002689669852,0.5040207220302986
1000.0,0.783,1.0,0.8052618029347931,0.6975449372694449,0.5331483340800225
1000.0,0.787,0.001,0.0,0.0,0.0
1000.0,0.787,0.005,0.0,0.0,0.0
1000.0,0.787,0.01,0.0,0.0,0.0
1000.0,0.787,0.0125,0.0037580212701857087,0.004037574134472132,0.003952988656030458
1000.0,0.787,0.015,0.030707927917784084,0.030267397467018405,0.028640070188118528
1000.0,0.787,0.02,0.07122375281064612,0.06581948717038245,0.059867832345659254
1000.0,0.787,0.03,0.1130640442377723,0.10345125956160425,0.0916983657985964
1000.0,0.787,0.04,0.15288739413252092,0.13634306011089395,0.11970280434256941
1000.0,0.787,0.05,0.19030972960716036,0.1717206946837083,0.1460207535356187
1000.0,0.787,0.1,0.31414370241874995,0.2714392135085627,0.22683584574331478
1000.0,0.787,0.15,0.4195136080041234,0.3590324390664841,0.28541158265124084
1000.0,0.787,0.2,0.4819497885735028,0.41442003581281195,0.3217340255498109
1000.0,0.787,0.25,0.5368099635771773,0.4558152660841873,0.3499134529150366
1000.0,0.787,0.3,0.5751177284571131,0.4908844412547169,0.3727403894569272
1000.0,0.787,0.4,0.6448760487748506,0.5405415705740155,0.40971518741762447
1000.0,0.787,0.5,0.698665829645125,0.5890238437962692,0.4438803265243064
1000.0,0.787,0.6,0.7276408568231233,0.615070566392059,0.46478719312432926
1000.0,0.787,0.8,0.7799840958547051,0.6700874656436964,0.5050522878028992
1000.0,0.787,1.0,0.8014277609280305,0.6984447111354742,0.5320600489193402
1000.0,0.847,0.001,0.0,0.0,0.0
1000.0,0.847,0.005,0.0,0.0,0.0
1000.0,0.847,0.01,0.0,0.0,0.0
1000.0,0.847,0.0125,0.0009681605917769363,0.0010133856443233975,0.0010511862089516706
1000.0,0.847,0.015,0.019332138348254948,0.019378529343764543,0.019068837153916152
1000.0,0.847,0.02,0.05674974621561586,0.05708585476131463,0.05210824739864382
1000.0,0.847,0.03,0.10274830122738221,0.09682152766241066,0.0860691285902269
1000.0,0.847,0.04,0.14908699815204315,0.13524043406209224,0.11763162370270779
1000.0,0.847,0.05,0.17562272714120014,0.15938844168818872,0.1373724598547235
1000.0,0.847,0.1,0.3033350919149209,0.26944129560702135,0.2241298592598581
1000.0,0.847,0.15,0.39471104614602875,0.3456922170966067,0.27712078129603956
1000.0,0.847,0.2,0.47290443287380113,0.4084377964556939,0.3206593932725498
1000.0,0.847,0.25,0.5180754751084152,0.44577973919695457,0.3452916420459497
1000.0,0.847,0.3,0.5669952292932011,0.485748070986903,0.37397539222832593
1000.0,0.847,0.4,0.6363383465952311,0.5392607393246511,0.41199703771188234
1000.0,0.847,0.5,0.6798572795274391,0.5798615396095508,0.43879549813009155
1000.0,0.847,0.6,0.7156297247352852,0.6101861045574982,0.46397655197303866
1000.0,0.847,0.8,0.7660284249360754,0.6609161885906241,0.5045904499905244
1000.0,0.847,1.0,0.7915893030883452,0.6888455134814732,0.5313044215410552
2000.0,0.451,0.001,0.0,0.0,0.0
2000.0,0.451,0.005,0.0,0.0,0.0
2000.0,0.451,0.01,0.009628654307444844,0.009438156579277398,0.008994877526700298
2000.0,0.451,0.0125,0.03925093384684726,0.0365031932544572,0.03462703827140781
2000.0,0.451,0.015,0.05831328641799988,0.054263040892406814,0.05004732518404583
2000.0,0.451,0.02,0.09093745355108804,0.08320779331737518,0.07378814894253116
2000.0,0.451,0.03,0.14309234269712162,0.12516077927907127,0.10941903084232381
2000.0,0.451,0.04,0.1891710633932871,0.16429300740170666,0.1399945934768149
2000.0,0.451,0.05,0.22734814172421625,0.19256668575908037,0.16411418074457615
2000.0,0.451,0.1,0.3707460131779312,0.30620223204282504,0.2476573115840793
2000.0,0.451,0.15,0.4744320774505352,0.3862011982438718,0.3009687202583503
2000.0,0.451,0.2,0.5547994418809599,0.4474513544364499,0.3370786328125613
2000.0,0.451,0.25,0.6060506409021187,0.4831336290302722,0.36211926445902265
2000.0,0.451,0.3,0.651617220943901,0.5145319507015722,0.3811853182797745
2000.0,0.451,0.4,0.7244750605058038,0.5768065079708102,0.4192486206350609
2000.0,0.451,0.5,0.7666029268071168,0.6156561766585267,0.44693488654166746
2000.0,0.451,0.6,0.801337864509752,0.6506489255982997,0.46999498436291914
2000.0,0.451,0.8,0.8366773783353583,0.6905709341192219,0.5008671919548757
2000.0,0.451,1.0,0.8638013620603224,0.7270808749522755,0.531962850605289
2000.0,0.486,0.001,0.0,0.0,0.0
2000.0,0.486,0.005,0.0,0.0,0.0
2000.0,0.486,0.01,0.011235976045902187,0.011461427111788294,0.010614641761426988
2000.0,0.486,0.0125,0.03674766628395388,0.03535123008928593,0.03295504782965886
2000.0,0.486,0.015,0.05480914138084834,0.0523959338556639,0.04855882387809075
2000.0,0.486,0.02,0.09205036719182741,0.08365027504161753,0.07550685644610242
2000.0,0.486,0.03,0.14395599729062689,0.12520587548043174,0.11135684060387145
2000.0,0.486,0.04,0.18461820353187247,0.1586945299749556,0.13710195021046961
2000.0,0.486,0.05,0.22546622415091608,0.1911171184860659,0.16413328195231458
2000.0,0.486,0.1,0.3654755162853397,0.30141418449712093,0.2439454239454998
2000.0,0.486,0.15,0.4683502335537832,0.38167820258076485,0.29936675055871464
2000.0,0.486,0.2,0.5380238298402588,0.4359076317154386,0.3320627265129468
2000.0,0.486,0.25,0.5989507817913745,0.47923164459964457,0.3596129689095805
2000.0,0.486,0.3,0.6395383477870022,0.5125989751484459,0.38172045793986764
2000.0,0.486,0.4,0.7126696996208856,0.5651800269106653,0.416006113274345
2000.0,0.486,0.5,0.7601575055739767,0.6131786599278326,0.4442198364580559
2000.0,0.486,0.6,0.7890368547267301,0.6382817271664807,0.4654960303527269
2000.0,0.486,0.8,0.8286898849411115,0.6832304164573553,0.5003462844926428
2000.0,0.486,1.0,0.8548578538496493,0.7201310687179013,0.5284135129895884
2000.0,0.561,0.001,0.0,0.0,0.0
2000.0,0.561,0.005,0.0,0.0,0.0
2000.0,0.561,0.01,0.00429425604831622,0.004201837893320706,0.0038949440814618264
2000.0,0.561,0.0125,0.033812731811941096,0.03241152527650669,0.03053829312810858
2000.0,0.561,0.015,0.05139784303870086,0.048359447598624115,0.04434755794565333
2000.0,0.561,0.02,0.0826293264926306,0.07653983782677369,0.06907464617063044
2000.0,0.561,0.03,0.1295898176802353,0.1156190153046519,0.10173619653696427
