population,access_rate,beta,pfpr2to10
750.0,0.9,0.04,6.120919993334311
750.0,0.9,0.05,7.991345020237067
750.0,0.9,0.1,15.525449129051456
750.0,0.9,0.15,22.425666550314578
750.0,0.9,0.2,28.19493297328273
750.0,0.9,0.25,32.27604575401077
750.0,0.9,0.3,35.680585616988864
750.0,0.9,0.4,39.60774509148985
750.0,0.9,0.5,44.72209471635172
750.0,0.9,0.6,47.233401749104864
750.0,0.9,0.8,54.344936438897065
750.0,0.9,1.0,60.48195545902632
750.0,0.95,0.001,0.0
750.0,0.95,0.005,0.0
750.0,0.95,0.01,0.0
750.0,0.95,0.0125,0.0
750.0,0.95,0.015,0.0
750.0,0.95,0.02,1.0104696164158975
750.0,0.95,0.03,4.397678857386762
750.0,0.95,0.04,5.812766321336958
750.0,0.95,0.05,7.992850218833283
750.0,0.95,0.1,16.292844224488974
750.0,0.95,0.15,21.256487279518016
750.0,0.95,0.2,27.356012336608885
750.0,0.95,0.25,30.88566756329359
750.0,0.95,0.3,33.33813205514556
750.0,0.95,0.4,40.17697182933491
750.0,0.95,0.5,44.135084113174806
750.0,0.95,0.6,47.9709675217153
750.0,0.95,0.8,54.813458128206484
750.0,0.95,1.0,58.5489139734258
1000.0,0.5,0.001,0.0
1000.0,0.5,0.005,0.0
1000.0,0.5,0.01,0.0
1000.0,0.5,0.0125,0.19591304546371424
1000.0,0.5,0.015,1.024608693288676
1000.0,0.5,0.02,3.7309160247336925
1000.0,0.5,0.03,5.390014327454371
1000.0,0.5,0.04,8.429849733544936
1000.0,0.5,0.05,10.093281175227785
1000.0,0.5,0.1,18.842307704260854
1000.0,0.5,0.15,24.015071593292706
1000.0,0.5,0.2,27.783678838589587
1000.0,0.5,0.25,31.53456395034211
1000.0,0.5,0.3,35.44855620086096
1000.0,0.5,0.4,41.030054875558946
1000.0,0.5,0.5,44.93683330692053
1000.0,0.5,0.6,49.0840069320556
1000.0,0.5,0.8,55.75648514842313
1000.0,0.5,1.0,59.20354346864438
1000.0,0.55,0.001,0.0
1000.0,0.55,0.005,0.0
1000.0,0.55,0.01,0.0
1000.0,0.55,0.0125,0.02098125729464517
1000.0,0.55,0.015,0.9089004446022896
1000.0,0.55,0.02,3.0604992625552203
1000.0,0.55,0.03,5.864282334697025
1000.0,0.55,0.04,7.878144587425237
1000.0,0.55,0.05,10.15970101175715
1000.0,0.55,0.1,18.16241015940413
1000.0,0.55,0.15,23.084037956468585
1000.0,0.55,0.2,29.514036995612763
1000.0,0.55,0.25,33.203048700036355
1000.0,0.55,0.3,34.75146406582351
1000.0,0.55,0.4,41.62870075549002
1000.0,0.55,0.5,44.28705107671198
1000.0,0.55,0.6,48.41142839466517
1000.0,0.55,0.8,54.58773332187491
1000.0,0.55,1.0,60.278170700989946
1000.0,0.6,0.001,0.0
1000.0,0.6,0.005,0.0
1000.0,0.6,0.01,0.0
1000.0,0.6,0.0125,0.0
1000.0,0.6,0.015,0.34885986360551613
1000.0,0.6,0.02,3.8715750866584293
1000.0,0.6,0.03,5.981316516399733
1000.0,0.6,0.04,7.573377289579517
1000.0,0.6,0.05,10.44519815350367
1000.0,0.6,0.1,17.582534977219204
1000.0,0.6,0.15,24.31362127978063
1000.0,0.6,0.2,28.056498424199173
1000.0,0.6,0.25,32.22589002868326
1000.0,0.6,0.3,36.46059399205729
1000.0,0.6,0.4,41.11760146316107
1000.0,0.6,0.5,45.62201099886862
1000.0,0.6,0.6,46.82577884438057
1000.0,0.6,0.8,54.77543997016841
1000.0,0.6,1.0,61.09411710368626
1000.0,0.65,0.001,0.0
1000.0,0.65,0.005,0.0
1000.0,0.65,0.01,0.0
1000.0,0.65,0.0125,0.0
1000.0,0.65,0.015,0.49950264106138853
1000.0,0.65,0.02,2.3739650340541196
1000.0,0.65,0.03,5.182852117166806
1000.0,0.65,0.04,7.3337959634206955
1000.0,0.65,0.05,10.437937041188574
1000.0,0.65,0.1,18.66496510317507
1000.0,0.65,0.15,24.009490280230487
1000.0,0.65,0.2,28.981397769993304
1000.0,0.65,0.25,32.851281903835755
1000.0,0.65,0.3,34.904343198367116
1000.0,0.65,0.4,39.960598063482976
1000.0,0.65,0.5,44.929858908309306
1000.0,0.65,0.6,48.835841906711494
1000.0,0.65,0.8,54.0942962849341
1000.0,0.65,1.0,60.95748759951931
1000.0,0.7,0.001,0.0
1000.0,0.7,0.005,0.0
1000.0,0.7,0.01,0.0
1000.0,0.7,0.0125,0.0
1000.0,0.7,0.015,0.18470078268261997
1000.0,0.7,0.02,2.737821491608256
1000.0,0.7,0.03,5.039045766152792
1000.0,0.7,0.04,8.02890008841107
1000.0,0.7,0.05,8.990483034755503
1000.0,0.7,0.1,17.427428049903078
1000.0,0.7,0.15,23.00726579103669
1000.0,0.7,0.2,27.570047541887313
1000.0,0.7,0.25,31.893904626146686
1000.0,0.7,0.3,35.26993966279803
1000.0,0.7,0.4,42.03967521989369
1000.0,0.7,0.5,46.1096947684668
1000.0,0.7,0.6,50.62676368543112
1000.0,0.7,0.8,54.98544978857078
1000.0,0.7,1.0,60.22910514628229
1000.0,0.75,0.001,0.0
1000.0,0.75,0.005,0.0
1000.0,0.75,0.01,0.0
1000.0,0.75,0.0125,0.0
1000.0,0.75,0.015,0.6052923383413884
1000.0,0.75,0.02,2.6101245705939315
1000.0,0.75,0.03,5.275746540515551
1000.0,0.75,0.04,6.965063798354052
1000.0,0.75,0.05,8.478924817678996
1000.0,0.75,0.1,17.754583927152098
1000.0,0.75,0.15,23.782041755690198
1000.0,0.75,0.2,27.0738357618387
1000.0,0.75,0.25,31.606261670641878
1000.0,0.75,0.3,34.62260419408027
1000.0,0.75,0.4,41.02526189367465
1000.0,0.75,0.5,44.66140577978727
1000.0,0.75,0.6,48.58361548737189
1000.0,0.75,0.8,55.164587186688
1000.0,0.75,1.0,59.104604564090494
1000.0,0.8,0.001,0.0
1000.0,0.8,0.005,0.0
1000.0,0.8,0.01,0.0
1000.0,0.8,0.0125,0.0
1000.0,0.8,0.015,0.0
1000.0,0.8,0.02,2.1489105821591865
1000.0,0.8,0.03,5.669573745485287
1000.0,0.8,0.04,5.746614531768844
1000.0,0.8,0.05,8.196931510169765
1000.0,0.8,0.1,17.363381104209065
1000.0,0.8,0.15,22.913882040695864
1000.0,0.8,0.2,28.375119318253745
1000.0,0.8,0.25,31.64888126677901
1000.0,0.8,0.3,34.15959593455921
1000.0,0.8,0.4,40.311938666022385
1000.0,0.8,0.5,44.811954343388685
1000.0,0.8,0.6,48.59035146642465
1000.0,0.8,0.8,54.384900199496926
1000.0,0.8,1.0,58.24724713451633
1000.0,0.85,0.001,0.0
1000.0,0.85,0.005,0.0
1000.0,0.85,0.01,0.0
1000.0,0.85,0.0125,0.0
1000.0,0.85,0.015,0.0
1000.0,0.85,0.02,1.6736372427135144
1000.0,0.85,0.03,3.9474258711842816
1000.0,0.85,0.04,6.127547590926874
1000.0,0.85,0.05,7.836525645693541
1000.0,0.85,0.1,16.27897870818823
1000.0,0.85,0.15,21.30849693668845
1000.0,0.85,0.2,27.31783314559462
1000.0,0.85,0.25,30.212250564342916
1000.0,0.85,0.3,32.89050773476929
1000.0,0.85,0.4,39.855486246400254
1000.0,0.85,0.5,45.17531778272153
1000.0,0.85,0.6,48.20120623823803
1000.0,0.85,0.8,55.01056716090678
1000.0,0.85,1.0,59.03403817211317
1000.0,0.9,0.001,0.0
1000.0,0.9,0.005,0.0
1000.0,0.9,0.01,0.0
1000.0,0.9,0.0125,0.0
1000.0,0.9,0.015,0.0
1000.0,0.9,0.02,0.6947599091951253
1000.0,0.9,0.03,4.316821772891846
1000.0,0.9,0.04,5.33826422926499
1000.0,0.9,0.05,8.63695735550732
1000.0,0.9,0.1,16.21961541860267
1000.0,0.9,0.15,21.853480363723058
1000.0,0.9,0.2,26.55467309702481
1000.0,0.9,0.25,29.607282079462152
1000.0,0.9,0.3,33.48952528427472
1000.0,0.9,0.4,39.258965835206716
1000.0,0.9,0.5,43.244201674957274
1000.0,0.9,0.6,47.81572316023172
1000.0,0.9,0.8,54.65363321608092
1000.0,0.9,1.0,59.25183594022261
1000.0,0.95,0.001,0.0
1000.0,0.95,0.005,0.0
1000.0,0.95,0.01,0.0
1000.0,0.95,0.0125,0.0
1000.0,0.95,0.015,0.0
1000.0,0.95,0.02,1.2800266704291885
1000.0,0.95,0.03,4.179912162419914
1000.0,0.95,0.04,5.66536450398185
1000.0,0.95,0.05,7.608981501224857
1000.0,0.95,0.1,15.083900952414629
1000.0,0.95,0.15,22.83374584904531
1000.0,0.95,0.2,26.309328532932668
1000.0,0.95,0.25,30.20429531233324
1000.0,0.95,0.3,34.643139077742994
1000.0,0.95,0.4,38.61472849067571
1000.0,0.95,0.5,42.887732657951496
1000.0,0.95,0.6,47.348754200352296
1000.0,0.95,0.8,53.40601360004485
1000.0,0.95,1.0,58.87246359732168
2000.0,0.5,0.001,0.0
2000.0,0.5,0.005,0.0
2000.0,0.5,0.01,0.0
2000.0,0.5,0.0125,0.8523099111131872
2000.0,0.5,0.015,2.3221982140027704
2000.0,0.5,0.02,3.3250350759779734
2000.0,0.5,0.03,5.659068972019207
2000.0,0.5,0.04,7.9192088764174615
2000.0,0.5,0.05,9.834083729833777
2000.0,0.5,0.1,18.480818242719444
2000.0,0.5,0.15,23.901187127403134
2000.0,0.5,0.2,28.91946654636817
2000.0,0.5,0.25,32.76275681764814
2000.0,0.5,0.3,35.65921934088028
2000.0,0.5,0.4,41.86726538007117
2000.0,0.5,0.5,47.08107890530138
2000.0,0.5,0.6,50.12288089919782
2000.0,0.5,0.8,56.144744046203
2000.0,0.5,1.0,59.85547968752322
2000.0,0.55,0.001,0.0
2000.0,0.55,0.005,0.0
2000.0,0.55,0.01,0.0
2000.0,0.55,0.0125,0.33367105071692854
2000.0,0.55,0.015,2.2655030382750883
2000.0,0.55,0.02,3.569985429698436
2000.0,0.55,0.03,5.9890057860428225
2000.0,0.55,0.04,8.47247058964612
2000.0,0.55,0.05,10.329989678615654
2000.0,0.55,0.1,17.68399885276752
2000.0,0.55,0.15,24.51906752706927
2000.0,0.55,0.2,27.802307259660136
2000.0,0.55,0.25,32.75155253484805
2000.0,0.55,0.3,35.63529170696537
2000.0,0.55,0.4,40.85629599620668
2000.0,0.55,0.5,45.55188170046868
2000.0,0.55,0.6,49.725068552295156
2000.0,0.55,0.8,55.020224221526576
2000.0,0.55,1.0,60.03846942710615
2000.0,0.6,0.001,0.0
2000.0,0.6,0.005,0.0
2000.0,0.6,0.01,0.0
2000.0,0.6,0.0125,0.282809032692378
2000.0,0.6,0.015,1.5014742467352922
2000.0,0.6,0.02,3.3865006256167205
2000.0,0.6,0.03,5.725885274669014
2000.0,0.6,0.04,7.858378986465019
2000.0,0.6,0.05,10.147266442412906
2000.0,0.6,0.1,17.6618936411467
2000.0,0.6,0.15,23.083793991652087
2000.0,0.6,0.2,28.29247155162748
2000.0,0.6,0.25,32.75317301695288
2000.0,0.6,0.3,35.44436267213512
2000.0,0.6,0.4,40.2190326095955
2000.0,0.6,0.5,45.39724661514992
2000.0,0.6,0.6,49.26777373106105
2000.0,0.6,0.8,55.331313796152465
2000.0,0.6,1.0,60.16903776263611
2000.0,0.65,0.001,0.0
2000.0,0.65,0.005,0.0
2000.0,0.65,0.01,0.0
2000.0,0.65,0.0125,0.05066342727984212
2000.0,0.65,0.015,1.2182304190309305
2000.0,0.65,0.02,2.746562054090767
2000.0,0.65,0.03,5.205368257166339
2000.0,0.65,0.04,6.834380333276528
2000.0,0.65,0.05,9.315764660124978
2000.0,0.65,0.1,17.78907887145789
2000.0,0.65,0.15,23.86215907416222
2000.0,0.65,0.2,29.21822694393859
2000.0,0.65,0.25,31.64562013011563
2000.0,0.65,0.3,35.81939289278744
2000.0,0.65,0.4,41.053116166893126
2000.0,0.65,0.5,44.51713717871497
2000.0,0.65,0.6,49.592044089207924
2000.0,0.65,0.8,55.175869710446754
2000.0,0.65,1.0,59.19871950639538
2000.0,0.7,0.001,0.0
2000.0,0.7,0.005,0.0
2000.0,0.7,0.01,0.0
2000.0,0.7,0.0125,0.09737833052310468
2000.0,0.7,0.015,1.0025944595470762
2000.0,0.7,0.02,3.038607128660573
2000.0,0.7,0.03,5.0888825977776575
2000.0,0.7,0.04,6.407710354018814
2000.0,0.7,0.05,9.1514770362678
2000.0,0.7,0.1,16.844656037995186
2000.0,0.7,0.15,23.3861137690692
2000.0,0.7,0.2,28.021912332849308
2000.0,0.7,0.25,31.24673021909072
2000.0,0.7,0.3,35.22629230845069
2000.0,0.7,0.4,40.585495945918154
2000.0,0.7,0.5,46.0950658311513
2000.0,0.7,0.6,48.88086025575196
2000.0,0.7,0.8,54.46475694926626
2000.0,0.7,1.0,59.47311784671754
2000.0,0.75,0.001,0.0
2000.0,0.75,0.005,0.0
2000.0,0.75,0.01,0.0
2000.0,0.75,0.0125,0.0
2000.0,0.75,0.015,0.5538670823638072
2000.0,0.75,0.02,2.7255155235773643
2000.0,0.75,0.03,4.86137183347387
2000.0,0.75,0.04,7.326240176863164
2000.0,0.75,0.05,8.757388960215206
2000.0,0.75,0.1,17.245986099286363
2000.0,0.75,0.15,22.66430921261485
2000.0,0.75,0.2,28.054987242529403
2000.0,0.75,0.25,32.46208103900065
2000.0,0.75,0.3,34.24973032601188
2000.0,0.75,0.4,39.53407080279117
2000.0,0.75,0.5,44.99696791936946
2000.0,0.75,0.6,50.24947139462536
2000.0,0.75,0.8,54.91549090532214
2000.0,0.75,1.0,58.87274511411564
2000.0,0.8,0.001,0.0
2000.0,0.8,0.005,0.0
2000.0,0.8,0.01,0.0
2000.0,0.8,0.0125,0.0
2000.0,0.8,0.015,0.5914075214524221
2000.0,0.8,0.02,2.14425729295741
2000.0,0.8,0.03,4.6674893036387415
2000.0,0.8,0.04,6.951918770278137
2000.0,0.8,0.05,8.744731381619793
2000.0,0.8,0.1,17.663087986896848
2000.0,0.8,0.15,22.73673544629169
2000.0,0.8,0.2,27.026384776988312
2000.0,0.8,0.25,31.336490743479867
2000.0,0.8,0.3,34.77229062441151
2000.0,0.8,0.4,40.16257369810796
2000.0,0.8,0.5,44.1802776520281
2000.0,0.8,0.6,48.525049148755514
2000.0,0.8,0.8,54.82192287399366
2000.0,0.8,1.0,59.93429995826643
2000.0,0.85,0.001,0.0
2000.0,0.85,0.005,0.0
2000.0,0.85,0.01,0.0
2000.0,0.85,0.0125,0.0
2000.0,0.85,0.015,0.11253141720303622
2000.0,0.85,0.02,1.7857912030122662
2000.0,0.85,0.03,4.411642997466533
2000.0,0.85,0.04,5.964637535867503
2000.0,0.85,0.05,7.710786925383292
2000.0,0.85,0.1,16.68722131022343
2000.0,0.85,0.15,22.30400459193379
2000.0,0.85,0.2,26.64455175262373
2000.0,0.85,0.25,30.45971392741914
2000.0,0.85,0.3,35.018853725173955
2000.0,0.85,0.4,40.43127927312307
2000.0,0.85,0.5,44.847158724192866
2000.0,0.85,0.6,47.83053509336783
2000.0,0.85,0.8,54.4354464835207
2000.0,0.85,1.0,59.19628520364118
2000.0,0.9,0.001,0.0
2000.0,0.9,0.005,0.0
2000.0,0.9,0.01,0.0
2000.0,0.9,0.0125,0.0
2000.0,0.9,0.015,0.043148046750519725
2000.0,0.9,0.02,1.803523754072698
2000.0,0.9,0.03,4.038909662715673
2000.0,0.9,0.04,6.228617974508494
2000.0,0.9,0.05,7.613056808372793
2000.0,0.9,0.1,15.465777927496728
2000.0,0.9,0.15,21.892536745759962
2000.0,0.9,0.2,26.331649094443605
2000.0,0.9,0.25,30.13372032088826
2000.0,0.9,0.3,33.65964289963784
2000.0,0.9,0.4,40.4467038944189
2000.0,0.9,0.5,44.302027682115025
2000.0,0.9,0.6,48.205907239810784
2000.0,0.9,0.8,53.80620810766487
2000.0,0.9,1.0,58.475401194954344
2000.0,0.95,0.001,0.0
2000.0,0.95,0.005,0.0
2000.0,0.95,0.01,0.0
2000.0,0.95,0.0125,0.0
2000.0,0.95,0.015,0.0
2000.0,0.95,0.02,1.4679194356995517
2000.0,0.95,0.03,4.369952119945932
2000.0,0.95,0.04,5.678440257202689
2000.0,0.95,0.05,7.363045678335606
2000.0,0.95,0.1,15.537598061094132
2000.0,0.95,0.15,22.015968381207315
2000.0,0.95,0.2,26.8904384420126
2000.0,0.95,0.25,31.242196808062822
2000.0,0.95,0.3,33.09117819064612
2000.0,0.95,0.4,38.89830079024384
2000.0,0.95,0.5,44.01212588158286
2000.0,0.95,0.6,47.448655441035726
2000.0,0.95,0.8,53.84531939853869
2000.0,0.95,1.0,58.428489113189976
3000.0,0.5,0.001,0.0
3000.0,0.5,0.005,0.0
3000.0,0.5,0.01,0.0
3000.0,0.5,0.0125,0.9554790404672934
3000.0,0.5,0.015,2.2098870466126748
3000.0,0.5,0.02,3.7322047257650155
3000.0,0.5,0.03,6.082634326651969
3000.0,0.5,0.04,7.986439274204907
3000.0,0.5,0.05,10.129378059653723
3000.0,0.5,0.1,18.255518151632792
3000.0,0.5,0.15,24.83896858838552
3000.0,0.5,0.2,28.94339636334462
3000.0,0.5,0.25,32.841838011297725
3000.0,0.5,0.3,36.15073671768294
3000.0,0.5,0.4,40.80805816732773
3000.0,0.5,0.5,46.114785944960644
3000.0,0.5,0.6,48.83527337635622
3000.0,0.5,0.8,55.56151795406255
3000.0,0.5,1.0,60.64822401974457
3000.0,0.55,0.001,0.0
3000.0,0.55,0.005,0.0
3000.0,0.55,0.01,0.0
3000.0,0.55,0.0125,0.746466667764806
3000.0,0.55,0.015,1.6064224124827746
3000.0,0.55,0.02,3.463717579516038
3000.0,0.55,0.03,5.729400122893998
3000.0,0.55,0.04,7.896726790264223
3000.0,0.55,0.05,9.730092381820569
3000.0,0.55,0.1,17.56766930449511
3000.0,0.55,0.15,24.228277506362232
3000.0,0.55,0.2,28.573586343370874
3000.0,0.55,0.25,32.14588645117414
3000.0,0.55,0.3,35.6660909111442
3000.0,0.55,0.4,41.64960867812382
3000.0,0.55,0.5,45.64480519086073
3000.0,0.55,0.6,49.76772861810623
3000.0,0.55,0.8,55.35925623798579
3000.0,0.55,1.0,60.69286760962079
3000.0,0.6,0.001,0.0
3000.0,0.6,0.005,0.0
3000.0,0.6,0.01,0.0
3000.0,0.6,0.0125,0.34073842576419233
3000.0,0.6,0.015,1.672970492534585
3000.0,0.6,0.02,3.299443351297763
3000.0,0.6,0.03,5.640823435770331
3000.0,0.6,0.04,7.570710332470595
3000.0,0.6,0.05,9.821110155463433
3000.0,0.6,0.1,18.677190616950874
3000.0,0.6,0.15,23.996644168397165
3000.0,0.6,0.2,28.411417471168637
3000.0,0.6,0.25,32.62214050143029
3000.0,0.6,0.3,35.22455042939144
3000.0,0.6,0.4,40.357932227449005
3000.0,0.6,0.5,45.896731407712934
3000.0,0.6,0.6,49.907939766607306
3000.0,0.6,0.8,54.91853370598274
3000.0,0.6,1.0,59.50196777356335
3000.0,0.65,0.001,0.0
3000.0,0.65,0.005,0.0
3000.0,0.65,0.01,0.0
3000.0,0.65,0.0125,0.1660146574246387
3000.0,0.65,0.015,1.5871838609467146
3000.0,0.65,0.02,2.896312106767211
3000.0,0.65,0.03,5.1201530325477815
3000.0,0.65,0.04,7.150212355569165
3000.0,0.65,0.05,9.788577576102936
3000.0,0.65,0.1,17.4633289233119
3000.0,0.65,0.15,23.44613898709914
3000.0,0.65,0.2,27.92127761935014
3000.0,0.65,0.25,32.17325246397816
3000.0,0.65,0.3,35.655682369670764
3000.0,0.65,0.4,41.02262705046556
3000.0,0.65,0.5,45.08398043113779
3000.0,0.65,0.6,49.14778290455979
3000.0,0.65,0.8,55.231354546853765
3000.0,0.65,1.0,59.395096634324624
3000.0,0.7,0.001,0.0
3000.0,0.7,0.005,0.0
3000.0,0.7,0.01,0.0
3000.0,0.7,0.0125,0.028595296622642742
3000.0,0.7,0.015,1.1253754787255907
3000.0,0.7,0.02,2.87226694322109
3000.0,0.7,0.03,5.32722985776305
3000.0,0.7,0.04,7.431204244340779
3000.0,0.7,0.05,8.761203355585852
3000.0,0.7,0.1,17.03721791620352
3000.0,0.7,0.15,22.94744438109053
3000.0,0.7,0.2,28.34948518077515
3000.0,0.7,0.25,32.46008236414914
3000.0,0.7,0.3,35.280247605659135
3000.0,0.7,0.4,40.430166768779706
3000.0,0.7,0.5,45.31961110345506
3000.0,0.7,0.6,49.92158310667411
3000.0,0.7,0.8,55.419241121483786
3000.0,0.7,1.0,59.59394341967228
3000.0,0.75,0.001,0.0
3000.0,0.75,0.005,0.0
3000.0,0.75,0.01,0.0
3000.0,0.75,0.0125,0.0
3000.0,0.75,0.015,0.7414304810427319
3000.0,0.75,0.02,2.8468617158190126
3000.0,0.75,0.03,5.3745937723171995
3000.0,0.75,0.04,7.1796949127549485
3000.0,0.75,0.05,9.581849243147548
3000.0,0.75,0.1,17.396730809017463
3000.0,0.75,0.15,22.85133338565015
3000.0,0.75,0.2,27.511723281961103
3000.0,0.75,0.25,31.366499783872307
3000.0,0.75,0.3,34.842454969665106
3000.0,0.75,0.4,40.14061347389926
3000.0,0.75,0.5,45.971350962082646
3000.0,0.75,0.6,48.73327361240836
3000.0,0.75,0.8,55.2668421006285
3000.0,0.75,1.0,59.51182722389099
3000.0,0.8,0.001,0.0
3000.0,0.8,0.005,0.0
3000.0,0.8,0.01,0.0
3000.0,0.8,0.0125,0.0
3000.0,0.8,0.015,0.5511573248996386
3000.0,0.8,0.02,2.3499711248396076
3000.0,0.8,0.03,4.9305137662973175
3000.0,0.8,0.04,6.824518937537491
3000.0,0.8,0.05,8.36286115779215
3000.0,0.8,0.1,16.93436824656134
3000.0,0.8,0.15,22.231423579080005
3000.0,0.8,0.2,27.713431261314394
3000.0,0.8,0.25,31.636339673819528
3000.0,0.8,0.3,34.966550089393195
3000.0,0.8,0.4,39.81810544295779
3000.0,0.8,0.5,44.17581374770889
3000.0,0.8,0.6,48.800150007732384
3000.0,0.8,0.8,54.66761284434965
3000.0,0.8,1.0,59.45589577609235
3000.0,0.85,0.001,0.0
3000.0,0.85,0.005,0.0
3000.0,0.85,0.01,0.0
3000.0,0.85,0.0125,0.0
3000.0,0.85,0.015,0.09789994210114208
3000.0,0.85,0.02,2.5050898176213616
3000.0,0.85,0.03,4.354500208729737
3000.0,0.85,0.04,6.409874807077157
3000.0,0.85,0.05,8.119427124284751
3000.0,0.85,0.1,16.00405205974512
3000.0,0.85,0.15,22.277151668185716
3000.0,0.85,0.2,26.966534916804385
3000.0,0.85,0.25,31.394463836752465
3000.0,0.85,0.3,34.41988909483554
3000.0,0.85,0.4,40.37183946427553
3000.0,0.85,0.5,44.513321955755394
3000.0,0.85,0.6,48.16144369441916
3000.0,0.85,0.8,53.9881655096661
3000.0,0.85,1.0,58.66392674158722
3000.0,0.9,0.001,0.0
3000.0,0.9,0.005,0.0
3000.0,0.9,0.01,0.0
3000.0,0.9,0.0125,0.0
3000.0,0.9,0.015,0.05482319107502485
3000.0,0.9,0.02,1.8141445911669507
3000.0,0.9,0.03,4.214874934368636
3000.0,0.9,0.04,6.184910995866399
3000.0,0.9,0.05,8.14640582442444
3000.0,0.9,0.1,15.50912271634353
3000.0,0.9,0.15,22.06098886907403
3000.0,0.9,0.2,27.01980983857311
3000.0,0.9,0.25,30.483189792946085
3000.0,0.9,0.3,34.335343747763304
3000.0,0.9,0.4,39.65460775382146
3000.0,0.9,0.5,44.33003877378805
3000.0,0.9,0.6,48.40256651327586
3000.0,0.9,0.8,54.0758627904479
3000.0,0.9,1.0,59.20476851810211
3000.0,0.95,0.001,0.0
3000.0,0.95,0.005,0.0
3000.0,0.95,0.01,0.0
3000.0,0.95,0.0125,0.0
3000.0,0.95,0.015,0.007984708729142791
3000.0,0.95,0.02,1.9258086734307138
3000.0,0.95,0.03,3.7100520172011935
3000.0,0.95,0.04,5.599530052741963
3000.0,0.95,0.05,7.453781424813665
3000.0,0.95,0.1,15.174068368433648
3000.0,0.95,0.15,21.162158183025223
3000.0,0.95,0.2,26.671279580999528
3000.0,0.95,0.25,30.605267248458524
3000.0,0.95,0.3,33.79661899848517
3000.0,0.95,0.4,39.12019807825617
3000.0,0.95,0.5,44.225251234408645
3000.0,0.95,0.6,47.754960365273504
3000.0,0.95,0.8,54.157361932241585
3000.0,0.95,1.0,58.84159636928414
4000.0,0.5,0.001,0.0
4000.0,0.5,0.005,0.0
4000.0,0.5,0.01,0.00560706173242762
4000.0,0.5,0.0125,1.0794972459271273
4000.0,0.5,0.015,2.216116302402434
4000.0,0.5,0.02,3.8707585189370435
4000.0,0.5,0.03,6.011302457582293
4000.0,0.5,0.04,8.543854436048386
4000.0,0.5,0.05,9.732866419338746
4000.0,0.5,0.1,18.513117134423634
4000.0,0.5,0.15,24.622795364182345
4000.0,0.5,0.2,28.84065145899934
4000.0,0.5,0.25,33.09274798728971
4000.0,0.5,0.3,36.005143516469595
4000.0,0.5,0.4,41.46615031483849
4000.0,0.5,0.5,45.76849549681283
4000.0,0.5,0.6,49.17849358255468
4000.0,0.5,0.8,55.842548421680945
4000.0,0.5,1.0,60.42374343177043
4000.0,0.55,0.001,0.0
4000.0,0.55,0.005,0.0
4000.0,0.55,0.01,0.0
4000.0,0.55,0.0125,0.9993210118138197
4000.0,0.55,0.015,1.8653400139987308
4000.0,0.55,0.02,3.2145022848508873
4000.0,0.55,0.03,5.38866999194547
4000.0,0.55,0.04,7.235610922443472
4000.0,0.55,0.05,9.40152604199738
4000.0,0.55,0.1,18.30051501507512
4000.0,0.55,0.15,23.774271423102487
4000.0,0.55,0.2,28.30981319070138
4000.0,0.55,0.25,31.94316557251056
4000.0,0.55,0.3,35.33023400625144
4000.0,0.55,0.4,40.708786882076815
4000.0,0.55,0.5,45.98033345652666
4000.0,0.55,0.6,50.21545440868666
4000.0,0.55,0.8,56.236359175428085
4000.0,0.55,1.0,60.20974047245454
4000.0,0.6,0.001,0.0
4000.0,0.6,0.005,0.0
4000.0,0.6,0.01,0.0
4000.0,0.6,0.0125,0.5973875742128458
4000.0,0.6,0.015,1.850516270770445
4000.0,0.6,0.02,3.638409940587697
4000.0,0.6,0.03,5.568552669560435
4000.0,0.6,0.04,7.804970772895733
4000.0,0.6,0.05,9.8945519145654
4000.0,0.6,0.1,18.171947354921365
4000.0,0.6,0.15,23.97608782438918
4000.0,0.6,0.2,28.25399148824125
4000.0,0.6,0.25,31.770207029137588
4000.0,0.6,0.3,34.71778331765397
4000.0,0.6,0.4,41.23633780230271
4000.0,0.6,0.5,45.44314335361257
4000.0,0.6,0.6,49.60492432617382
4000.0,0.6,0.8,55.6159491997837
4000.0,0.6,1.0,60.014014562413806
4000.0,0.65,0.001,0.0
4000.0,0.65,0.005,0.0
4000.0,0.65,0.01,0.0
4000.0,0.65,0.0125,0.133125020248285
4000.0,0.65,0.015,2.0158580550743297
4000.0,0.65,0.02,3.2061821585078567
4000.0,0.65,0.03,5.456666696551461
4000.0,0.65,0.04,7.662588705178967
4000.0,0.65,0.05,9.120976223688071
4000.0,0.65,0.1,17.747494687427256
4000.0,0.65,0.15,23.510969741172865
4000.0,0.65,0.2,28.735566217180025
4000.0,0.65,0.25,32.19147144763959
4000.0,0.65,0.3,34.95143351198821
4000.0,0.65,0.4,40.73584129094398
4000.0,0.65,0.5,45.336703070750175
4000.0,0.65,0.6,48.92326614024266
4000.0,0.65,0.8,55.85036979637279
4000.0,0.65,1.0,59.738093134267956
4000.0,0.7,0.001,0.0
4000.0,0.7,0.005,0.0
4000.0,0.7,0.01,0.0
4000.0,0.7,0.0125,0.0
4000.0,0.7,0.015,1.3445381356818917
4000.0,0.7,0.02,2.822103605563909
4000.0,0.7,0.03,5.158457889906542
4000.0,0.7,0.04,7.211819411029585
4000.0,0.7,0.05,9.183177516610908
4000.0,0.7,0.1,18.027162503627153
